제품코드,제품명,제품명(짧은),보관창고,생산일자,보관상태,재고,유통기한(%),대분류,중분류
38,"Напиток кофейный безалкогольный негазированный ""Лет’c Би Ам","""Лет’c Би Американо"" (Let's Be Americano),240мл",LProduct,12022026,Good,7,15.37,Beverage,Coffee
1679,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 6 шт,LProduct,14072026,Good,7,64.38,PIE,Chocopie
2143,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (LOTTE CHO","""ЛОТТЕ ЧОКОПАЙ"" (LOTTE CHOCOPIE) 48 шт, 1344г",LProduct,27102026,Good,6,93.15,PIE,Chocopie
1680,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 12 шт,LProduct,23102026,Good,5,92.05,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,24102026,Good,4,92.33,PIE,Chocopie
77,Соломка в глазури с воздушной кукурузой «Пеперо Кранки» (Pep,"«Пеперо Кранки»,39г",LProduct,12022026,Good,2.975,22.74,Chocolate,Pepero
63,"Напиток безалкогольный негазированный ""Сквиз манго"" (Squeeze","""Сквиз манго"" (Squeeze Mango) 240мл",LProduct,15072026,Good,2,32.78,Beverage,Squeeze
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,1112026,Good,2,94.52,PIE,Chocopie
2154,ПЕЧЕНЬЕ ПРОСЛОЕННОЕ ГЛАЗИРОВАННОЕ «ЛОТТЕ ЧОКОПАЙ» «LOTTE CHO,ЛОТТЕ ЧОКОПАЙ СО ВКУСОМ СЫРА 12шт,LProduct,22082026,Good,2,75.07,PIE,Chocopie
33,"Напиток кофейный безалкогольный негазированный ""Лет'с Би Кап","""Лет'с Би Капучино"" (Let's Be Cappuccino), 240мл",LProduct,24022027,Good,1,85.19,Beverage,Coffee
75,Соломка в глазури с крошками печенья « Пеперо Чоко Куки » (P,"""Пеперо Чоко Куки"", 32г",LProduct,21092026,Good,1,83.29,Chocolate,Pepero
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,6112026,Good,1,95.89,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,12102026,Good,1,89.04,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,17072026,Good,1,65.21,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,17102026,Good,1,90.41,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,27102026,Good,1,93.15,PIE,Chocopie
2154,ПЕЧЕНЬЕ ПРОСЛОЕННОЕ ГЛАЗИРОВАННОЕ «ЛОТТЕ ЧОКОПАЙ» «LOTTE CHO,ЛОТТЕ ЧОКОПАЙ СО ВКУСОМ СЫРА 12шт,LProduct,23082026,Good,1,75.34,PIE,Chocopie
1680,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 12 шт,LProduct,13052025,Good,0.995,0,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,18072026,Good,0.938,65.48,PIE,Chocopie
1679,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 6 шт,LProduct,21052026,Good,0.875,49.59,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,16072026,Good,0.688,64.93,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012026,Good,0.125,15.34,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,3112026,Good,0.002,95.07,PIE,Chocopie
1679,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 6 шт,LProduct,15092025,Good,0.002,0,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,4122025,Good,0.001,3.56,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,5062026,Good,0.001,53.7,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,8122025,Good,0.001,4.66,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,11052025,Good,0.001,0,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,14012026,Good,0.001,14.79,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,14052026,Good,0.001,47.67,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,15062026,Good,0.001,56.44,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,23052026,Good,0.001,50.14,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,25012024,Good,0.001,0,PIE,Chocopie
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,29052026,Good,0.001,51.78,PIE,Chocopie
1675,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ КАКАО"" (Lot",ЧокопайКАКАО 6 шт Печеньепрослоенноеглазированное пачка168г,LProduct,9052026,Good,0.001,46.3,PIE,Chocopie
1679,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 6 шт,LProduct,1082024,Good,0.001,0,PIE,Chocopie
1679,Печенье прослоенное глазированное «Лотте Чокопай с ароматом,Чокопай БАНАН 6 шт,LProduct,16122024,Good,0.001,0,PIE,Chocopie
28,"Напиток безалкогольный газированный ""Милкис банан"" (""Milkis","""Милкис банан"" (""Milkis Banana""), 250мл",LProduct,20022026,Good,0,12.64,Beverage,Milkis
33,"Напиток кофейный безалкогольный негазированный ""Лет'с Би Кап","""Лет'с Би Капучино"" (Let's Be Cappuccino), 240мл",LProduct,21012024,Good,0,0,Beverage,Coffee
33,"Напиток кофейный безалкогольный негазированный ""Лет'с Би Кап","""Лет'с Би Капучино"" (Let's Be Cappuccino), 240мл",LProduct,22032026,Good,0,22.41,Beverage,Coffee
34,"Напиток кофейный безалкогольный негазированный ""Лет'с Би Ла","""Лет'с Би Латте"" (Let's Be Latte),240мл",LProduct,2032026,Good,0,18.7,Beverage,Coffee
34,"Напиток кофейный безалкогольный негазированный ""Лет'с Би Ла","""Лет'с Би Латте"" (Let's Be Latte),240мл",LProduct,17042024,Good,0,0,Beverage,Coffee
39,"Напиток безалкогольный негазированный ""Aloe Vera Original"" (","""Aloe Vera Original"" ( Алоэ Вера Оригинальный),240мл",LProduct,19092024,Good,0,0,Beverage,Aloe
113,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай6(печеньепрослоенноеглазированное)пачка168г,LProduct,26052026,Good,-539,50.96,PIE,Chocopie
3,Жевательная резинка «Ксилитол свежая мята» (XYLITOL ice mint,"Ксилитол свежая мята, 96гр",LProduct,2092022,Good,,0,GUM,XYLITOL
3,Жевательная резинка «Ксилитол свежая мята» (XYLITOL ice mint,"Ксилитол свежая мята, 96гр",LProduct,12072022,Good,,0,GUM,XYLITOL
4,Жевательная резинка «Ксилитол со вкусом яблока и мяты» (XYLI,"Ксилитол со вкусом яблока и мяты, 96гр",LProduct,2092022,Good,,0,GUM,XYLITOL
4,Жевательная резинка «Ксилитол со вкусом яблока и мяты» (XYLI,"Ксилитол со вкусом яблока и мяты, 96гр",LProduct,13082022,Good,,0,GUM,XYLITOL
5,Чипсы «Корн снэк со вкусом жареной кукурузы» (corn snack gri,"Чипсы «Корн снэк со вкусом жареной кукурузы»,72гр",LProduct,13052021,Good,,0,Snack,Cornsnack
5,Чипсы «Корн снэк со вкусом жареной кукурузы» (corn snack gri,"Чипсы «Корн снэк со вкусом жареной кукурузы»,72гр",LProduct,20072021,Good,,0,Snack,Cornsnack
5,Чипсы «Корн снэк со вкусом жареной кукурузы» (corn snack gri,"Чипсы «Корн снэк со вкусом жареной кукурузы»,72гр",LProduct,27082022,Good,,0,Snack,Cornsnack
5,Чипсы «Корн снэк со вкусом жареной кукурузы» (corn snack gri,"Чипсы «Корн снэк со вкусом жареной кукурузы»,72гр",LProduct,28082021,Good,,0,Snack,Cornsnack
6,"Чипсы  «Корн снэк» (corn snack), 72гр","Чипсы  «Корн снэк», 72гр",LProduct,12052021,Good,,0,Snack,Cornsnack
6,"Чипсы  «Корн снэк» (corn snack), 72гр","Чипсы  «Корн снэк», 72гр",LProduct,22072021,Good,,0,Snack,Cornsnack
6,"Чипсы  «Корн снэк» (corn snack), 72гр","Чипсы  «Корн снэк», 72гр",LProduct,26082021,Good,,0,Snack,Cornsnack
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,2052022,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,2092021,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,3012022,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,13062022,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,13102021,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,17082021,Good,,0,PIE,Dream cake
7,"Бисквитное пирожное со сливочной прослойкой ""ДРИМ КЕЙК""(DREA",Дрим кейк 384гр,LProduct,27122021,Good,,0,PIE,Dream cake
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,2052023,Good,,0,BISCUIT,FITNESS
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,4012022,Good,,0,BISCUIT,FITNESS
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,8082022,Good,,0,BISCUIT,FITNESS
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,8112022,Good,,0,BISCUIT,FITNESS
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,9032022,Good,,0,BISCUIT,FITNESS
8,"Сладкий крекер ""ФИТНЕС""(FITNESS) с кунжутом, 100ГР","ФИТНЕС (FITNESS) с кунжутом, 100ГР",LProduct,10062022,Good,,0,BISCUIT,FITNESS
